"vga_games_json5725","publisher_id_176","1.0"
"vga_games_json15388","publisher_id_127","1.0"
"vga_games_json17341","publisher_id_357","1.0"
"vga_games_json16943","publisher_id_357","1.0"
"vga_games_json6122","publisher_id_520","1.0"
"vga_games_json5140","publisher_id_643","1.0"
"vga_games_json4168","publisher_id_629","1.0"
"vga_games_json15439","publisher_id_357","1.0"
"vga_games_json603","publisher_id_99","1.0"
"vga_games_json14769","publisher_id_176","1.0"
"vga_games_json18066","publisher_id_357","1.0"
"vga_games_json2857","publisher_id_643","1.0"
"vga_games_json3945","publisher_id_520","1.0"
"vga_games_json16851","publisher_id_582","1.0"
"vga_games_json2118","publisher_id_690","1.0"
"vga_games_json14910","publisher_id_357","1.0"
"vga_games_json8234","publisher_id_643","1.0"
"vga_games_json5812","publisher_id_94","1.0"
"vga_games_json18810","publisher_id_127","1.0"
"vga_games_json16611","publisher_id_582","1.0"
"vga_games_json5303","publisher_id_643","1.0"
"vga_games_json1283","publisher_id_3","1.0"
"vga_games_json5978","publisher_id_94","1.0"
"vga_games_json5347","publisher_id_750","1.0"
"vga_games_json6765","publisher_id_734","1.0"
"vga_games_json3545","publisher_id_643","1.0"
"vga_games_json7711","publisher_id_31","1.0"
"vga_games_json15131","publisher_id_408","1.0"
"vga_games_json5080","publisher_id_690","1.0"
"vga_games_json3619","publisher_id_783","1.0"
"vga_games_json2501","publisher_id_783","1.0"
"vga_games_json6546","publisher_id_643","1.0"
"vga_games_json182","publisher_id_127","1.0"
"vga_games_json13111","publisher_id_544","1.0"
"vga_games_json2862","publisher_id_520","1.0"
"vga_games_json14914","publisher_id_176","1.0"
"vga_games_json927","publisher_id_520","1.0"
"vga_games_json11668","publisher_id_720","1.0"
"vga_games_json19176","publisher_id_204","1.0"
"vga_games_json8327","publisher_id_359","1.0"
"vga_games_json14315","publisher_id_690","1.0"
"vga_games_json14537","publisher_id_408","1.0"
"vga_games_json2358","publisher_id_783","1.0"
"vga_games_json13303","publisher_id_405","1.0"
"vga_games_json3428","publisher_id_520","1.0"
"vga_games_json2601","publisher_id_24","1.0"
"vga_games_json5443","publisher_id_408","1.0"
"vga_games_json17935","publisher_id_783","1.0"
"vga_games_json4450","publisher_id_750","1.0"
"vga_games_json1195","publisher_id_783","1.0"
"vga_games_json17789","publisher_id_595","1.0"
"vga_games_json18320","publisher_id_59","1.0"
"vga_games_json18802","publisher_id_127","1.0"
"vga_games_json5037","publisher_id_24","1.0"
"vga_games_json18411","publisher_id_408","1.0"
"vga_games_json10643","publisher_id_408","1.0"
"vga_games_json3362","publisher_id_783","1.0"
"vga_games_json5368","publisher_id_471","1.0"
"vga_games_json6610","publisher_id_405","1.0"
"vga_games_json2335","publisher_id_643","1.0"
"vga_games_json5620","publisher_id_127","1.0"
"vga_games_json2200","publisher_id_783","1.0"
"vga_games_json3420","publisher_id_783","1.0"
"vga_games_json6815","publisher_id_81","1.0"
"vga_games_json18086","publisher_id_17","1.0"
"vga_games_json7343","publisher_id_94","1.0"
"vga_games_json3585","publisher_id_408","1.0"
"vga_games_json285","publisher_id_109","1.0"
"vga_games_json17559","publisher_id_357","1.0"
"vga_games_json1332","publisher_id_520","1.0"
"vga_games_json11000","publisher_id_230","1.0"
"vga_games_json4348","publisher_id_220","1.0"
"vga_games_json16250","publisher_id_582","1.0"
"vga_games_json3069","publisher_id_24","1.0"
"vga_games_json18392","publisher_id_81","1.0"
"vga_games_json12881","publisher_id_127","1.0"
"vga_games_json3403","publisher_id_127","1.0"
"vga_games_json4602","publisher_id_162","1.0"
"vga_games_json123","publisher_id_220","1.0"
