"publisher_id_24","Game_List_ID_1516","0.8807970779778823"
"publisher_id_220","Game_List_ID_2188","0.8807970779778823"
"publisher_id_40","Game_List_ID_14884","0.8807970779778823"
"publisher_id_24","Game_List_ID_8257","0.8807970779778823"
"publisher_id_750","Game_List_ID_7330","0.8807970779778823"
"publisher_id_19","Game_List_ID_4127","0.8807970779778823"
"publisher_id_24","Game_List_ID_16827","0.8807970779778823"
"publisher_id_24","Game_List_ID_16894","0.8807970779778823"
"publisher_id_783","Game_List_ID_16645","0.8807970779778823"
"publisher_id_520","Game_List_ID_97","0.8807970779778823"
"publisher_id_643","Game_List_ID_9949","0.8807970779778823"
"publisher_id_783","Game_List_ID_11938","0.8807970779778823"
"publisher_id_664","Game_List_ID_8285","0.8807970779778823"
"publisher_id_220","Game_List_ID_5868","0.8807970779778823"
"publisher_id_220","Game_List_ID_1864","0.8807970779778823"
"publisher_id_191","Game_List_ID_3694","0.8807970779778823"
"publisher_id_99","Game_List_ID_1158","0.8807970779778823"
"publisher_id_643","Game_List_ID_15333","0.8807970779778823"
"publisher_id_204","Game_List_ID_9812","0.8807970779778823"
"publisher_id_721","Game_List_ID_2108","0.8807970779778823"
"publisher_id_220","Game_List_ID_16408","0.8807970779778823"
"publisher_id_329","Game_List_ID_2095","0.8807970779778823"
"publisher_id_750","Game_List_ID_8353","0.8807970779778823"
"publisher_id_812","Game_List_ID_5350","0.8807970779778823"
"publisher_id_783","Game_List_ID_1358","0.8807970779778823"
"publisher_id_520","Game_List_ID_7455","0.8807970779778823"
"publisher_id_783","Game_List_ID_13969","0.8807970779778823"
"publisher_id_812","Game_List_ID_15139","0.8807970779778823"
"publisher_id_94","Game_List_ID_2591","0.8807970779778823"
"publisher_id_520","Game_List_ID_250","0.8807970779778823"
"publisher_id_220","Game_List_ID_563","0.8807970779778823"
"publisher_id_220","Game_List_ID_909","0.8807970779778823"
"publisher_id_783","Game_List_ID_11426","0.8807970779778823"
"publisher_id_7","Game_List_ID_10924","0.8807970779778823"
"publisher_id_220","Game_List_ID_4933","0.8807970779778823"
"publisher_id_91","Game_List_ID_12212","0.8807970779778823"
"publisher_id_24","Game_List_ID_7610","0.8807970779778823"
"publisher_id_690","Game_List_ID_1420","0.8807970779778823"
"publisher_id_750","Game_List_ID_12277","0.8807970779778823"
"publisher_id_443","Game_List_ID_15018","0.8807970779778823"
"publisher_id_783","Game_List_ID_10848","0.8807970779778823"
"publisher_id_195","Game_List_ID_11041","0.8807970779778823"
"publisher_id_721","Game_List_ID_11274","0.8807970779778823"
"publisher_id_643","Game_List_ID_3378","0.8807970779778823"
"publisher_id_431","Game_List_ID_2150","0.8807970779778823"
"publisher_id_220","Game_List_ID_1449","0.8807970779778823"
"publisher_id_220","Game_List_ID_8201","0.8807970779778823"
"publisher_id_99","Game_List_ID_8778","0.8807970779778823"
"publisher_id_750","Game_List_ID_1578","0.8807970779778823"
"publisher_id_520","Game_List_ID_1440","0.8807970779778823"
"publisher_id_114","Game_List_ID_9942","0.8807970779778823"
"publisher_id_24","Game_List_ID_7054","0.8807970779778823"
"publisher_id_220","Game_List_ID_10778","0.8807970779778823"
"publisher_id_721","Game_List_ID_3460","0.8807970779778823"
"publisher_id_783","Game_List_ID_8133","0.8807970779778823"
