"jpntop_937","vga_games_json4840","0.720552"
"jpntop_663","vga_games_json6816","0.889276"
"jpntop_527","vga_games_json2484","0.884828"
"jpntop_227","vga_games_json3589","0.881888"
"jpntop_428","vga_games_json2617","0.7767360000000001"
"jpntop_274","vga_games_json1558","0.81962"
"jpntop_986","vga_games_json1560","0.890332"
"jpntop_244","vga_games_json118","0.743844"
"jpntop_319","vga_games_json885","0.8009120000000001"
"jpntop_143","vga_games_json489","0.782268"
"jpntop_996","vga_games_json7979","0.80398"
"jpntop_753","vga_games_json88","0.735588"
"jpntop_313","vga_games_json860","0.88028"
"jpntop_714","vga_games_json7117","0.8685160000000001"
"jpntop_382","vga_games_json2207","0.753584"
"jpntop_816","vga_games_json3924","0.872832"
"jpntop_219","vga_games_json2549","0.7793160000000001"
"jpntop_809","vga_games_json7654","0.88036"
"jpntop_564","vga_games_json6664","0.823032"
"jpntop_107","vga_games_json1549","0.88622"
"jpntop_195","vga_games_json1768","0.746552"
"jpntop_542","vga_games_json3090","0.827752"
"jpntop_154","vga_games_json468","0.896596"
"jpntop_229","vga_games_json2511","0.7797320000000001"
"jpntop_886","vga_games_json1906","0.8857360000000001"
"jpntop_714","vga_games_json7376","0.851484"
"jpntop_171","vga_games_json1196","0.8049040000000001"
"jpntop_175","vga_games_json2476","0.704984"
"jpntop_775","vga_games_json7376","0.8721000000000001"
"jpntop_693","vga_games_json3302","0.851724"
"jpntop_524","vga_games_json6077","0.720348"
"jpntop_509","vga_games_json3277","0.833216"
"jpntop_539","vga_games_json6403","0.863128"
"jpntop_92","vga_games_json850","0.8564080000000001"
"jpntop_943","vga_games_json3067","0.837712"
"jpntop_883","vga_games_json4516","0.8068"
"jpntop_73","vga_games_json437","0.88782"
"jpntop_569","vga_games_json115","0.889768"
"jpntop_853","vga_games_json8469","0.796648"
"jpntop_346","vga_games_json5021","0.8514120000000001"
"jpntop_249","vga_games_json3861","0.882448"
"jpntop_698","vga_games_json6602","0.805768"
"jpntop_96","vga_games_json1688","0.881668"
"jpntop_109","vga_games_json868","0.831528"
