"publisher_id_213","Game_List_ID_11618","1.0"
"publisher_id_783","Game_List_ID_7273","1.0"
"publisher_id_479","Game_List_ID_1950","1.0"
"publisher_id_349","Game_List_ID_8378","1.0"
"publisher_id_372","Game_List_ID_10708","1.0"
"publisher_id_812","Game_List_ID_5733","1.0"
"publisher_id_24","Game_List_ID_16208","1.0"
"publisher_id_520","Game_List_ID_1618","1.0"
"publisher_id_220","Game_List_ID_7898","1.0"
"publisher_id_520","Game_List_ID_11365","1.0"
"publisher_id_750","Game_List_ID_14754","1.0"
"publisher_id_19","Game_List_ID_10471","1.0"
"publisher_id_479","Game_List_ID_7586","1.0"
"publisher_id_721","Game_List_ID_5946","1.0"
"publisher_id_721","Game_List_ID_5580","1.0"
"publisher_id_643","Game_List_ID_5589","1.0"
"publisher_id_721","Game_List_ID_13826","1.0"
"publisher_id_349","Game_List_ID_17344","1.0"
"publisher_id_520","Game_List_ID_125","1.0"
"publisher_id_395","Game_List_ID_15868","1.0"
"publisher_id_7","Game_List_ID_9628","1.0"
"publisher_id_24","Game_List_ID_1265","1.0"
"publisher_id_226","Game_List_ID_15211","1.0"
"publisher_id_357","Game_List_ID_14157","1.0"
"publisher_id_521","Game_List_ID_13401","1.0"
"publisher_id_372","Game_List_ID_8118","1.0"
"publisher_id_149","Game_List_ID_14476","1.0"
"publisher_id_268","Game_List_ID_16758","1.0"
"publisher_id_721","Game_List_ID_1359","1.0"
"publisher_id_520","Game_List_ID_2093","1.0"
"publisher_id_643","Game_List_ID_2741","1.0"
"publisher_id_349","Game_List_ID_11105","1.0"
"publisher_id_783","Game_List_ID_15324","1.0"
"publisher_id_19","Game_List_ID_12146","1.0"
"publisher_id_220","Game_List_ID_16606","1.0"
"publisher_id_149","Game_List_ID_5643","1.0"
"publisher_id_127","Game_List_ID_11028","1.0"
"publisher_id_783","Game_List_ID_1992","1.0"
"publisher_id_721","Game_List_ID_13767","1.0"
"publisher_id_783","Game_List_ID_4924","1.0"
"publisher_id_149","Game_List_ID_8529","1.0"
"publisher_id_643","Game_List_ID_10997","1.0"
"publisher_id_520","Game_List_ID_3180","1.0"
"publisher_id_339","Game_List_ID_17384","1.0"
"publisher_id_24","Game_List_ID_4222","1.0"
"publisher_id_783","Game_List_ID_9362","1.0"
"publisher_id_491","Game_List_ID_9953","1.0"
"publisher_id_681","Game_List_ID_7642","1.0"
"publisher_id_643","Game_List_ID_6894","1.0"
"publisher_id_783","Game_List_ID_8550","1.0"
"publisher_id_24","Game_List_ID_3833","1.0"
"publisher_id_99","Game_List_ID_9412","1.0"
"publisher_id_127","Game_List_ID_2609","1.0"
"publisher_id_220","Game_List_ID_1457","1.0"
"publisher_id_643","Game_List_ID_13750","1.0"
"publisher_id_357","Game_List_ID_13375","1.0"
"publisher_id_643","Game_List_ID_14723","1.0"
